id,Transport_service,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,trip_duration,pickup_neighborhood,dropoff_neighborhood
1435,3,01-01-2019 04:05,01-01-2019 04:27,2,7.1,-73.98246765,40.75712585,-73.9473877,40.83085251,3,1343,AA,AL
1436,3,01-01-2019 04:05,01-01-2019 04:09,2,1.07,-73.96649933,40.75740814,-73.97709656,40.74605942,3,216,N,Y
1437,2,01-01-2019 04:06,01-01-2019 04:13,2,1,-73.96348572,40.80271912,-73.94763184,40.79779053,2,442,AH,J
1438,4,01-01-2019 04:06,01-01-2019 04:12,3,1.05,-73.94808197,40.80955124,-73.94309235,40.79667664,1,404,AL,J
1439,4,01-01-2019 04:06,01-01-2019 04:16,1,2.9,-73.97693634,40.75082016,-73.94730377,40.78373337,1,627,AD,C
1440,3,01-01-2019 04:06,01-01-2019 04:14,1,2.45,-73.88058472,40.75612259,-73.91269684,40.76950455,3,505,AJ,W
1441,2,01-01-2019 04:06,01-01-2019 04:30,3,6.03,-73.90431976,40.75364685,-73.95187378,40.78171158,2,1421,AJ,C
1442,2,01-01-2019 04:06,01-01-2019 04:18,4,1.52,-73.99134827,40.72293091,-73.99086761,40.73649979,1,733,AC,R
1443,2,01-01-2019 04:06,01-01-2019 04:11,3,1.2,-74.00093079,40.73162842,-74.0010376,40.74478912,1,288,AB,AG
1444,1,01-01-2019 04:07,01-01-2019 04:10,4,0.84,-73.95618439,40.77123642,-73.94769287,40.77922058,1,226,K,AM
1445,3,01-01-2019 04:07,01-01-2019 04:27,1,7.52,-73.98527527,40.7529335,-73.94481659,40.82375336,2,1197,AA,AL
1446,3,01-01-2019 04:07,01-01-2019 04:16,4,1.86,-73.94544983,40.81307983,-73.94960785,40.79187012,1,547,AL,C
1447,4,01-01-2019 04:08,01-01-2019 04:17,4,2,-73.9916687,40.72693253,-73.98812866,40.74973297,2,575,H,AO
1448,3,01-01-2019 04:08,01-01-2019 04:19,1,3.4,-74.00765991,40.74282074,-74.01390839,40.70241165,1,696,Q,AU
1449,1,01-01-2019 04:08,01-01-2019 04:12,1,0.93,-73.99291229,40.75797653,-73.98941803,40.74878693,1,253,P,D
1450,3,01-01-2019 04:08,01-01-2019 04:16,1,1.43,-73.98113251,40.75350189,-73.98148346,40.73794937,2,500,AD,Y
1451,3,01-01-2019 04:08,01-01-2019 04:14,1,1.03,-73.98605347,40.72225189,-73.99452209,40.71232605,3,318,AC,X
1452,4,01-01-2019 04:09,01-01-2019 04:12,4,1.1,-73.97154999,40.78627777,-73.96075439,40.79697037,3,202,I,AH
1453,2,01-01-2019 04:09,01-01-2019 04:21,2,2.4,-73.9829483,40.7389946,-73.96622467,40.76547623,3,714,R,AK
1454,4,01-01-2019 04:09,01-01-2019 04:27,1,6.18,-73.98947144,40.77282333,-73.98239899,40.723423,1,1083,AV,AC
1455,1,01-01-2019 04:09,01-01-2019 04:10,1,0,-73.98589325,40.76364899,-73.98574066,40.76367188,2,80,AR,AR
1456,4,01-01-2019 04:09,01-01-2019 04:21,1,2.4,-73.98101044,40.7641983,-73.96879578,40.788517,2,684,AR,U
1457,3,01-01-2019 04:10,01-01-2019 04:44,2,8.72,-74.00325775,40.74882126,-73.90027618,40.71115494,3,2092,AG,E
1458,4,01-01-2019 04:10,01-01-2019 04:22,3,4.04,-73.97505188,40.75333023,-73.96080017,40.79935074,1,776,AD,AH
1459,1,01-01-2019 04:10,01-01-2019 04:28,3,10.21,-73.95542908,40.74581909,-73.97535706,40.65855026,2,1088,AN,AF
1460,3,01-01-2019 04:10,01-01-2019 04:22,1,2.24,-73.99041748,40.71910477,-74.01023865,40.71918106,1,772,AC,
1461,2,01-01-2019 04:10,01-01-2019 04:16,3,1.3,-73.93543243,40.76118088,-73.93347931,40.77475357,1,344,W,W
1462,2,01-01-2019 04:11,01-01-2019 04:20,2,2.8,-73.9878006,40.72391891,-73.97288513,40.74878311,1,589,AC,AD
1463,3,01-01-2019 04:11,01-01-2019 04:42,1,3.29,-73.99656677,40.75331497,-73.95458984,40.72047806,3,1897,D,Z
1464,2,01-01-2019 04:11,01-01-2019 04:32,4,4.4,-73.92435455,40.70909882,-73.96612549,40.67424011,3,1274,E,V
1465,1,01-01-2019 04:11,01-01-2019 04:48,3,8.94,-73.97154999,40.75096893,-73.9047699,40.68187332,3,2250,AD,AE
1466,3,01-01-2019 04:11,01-01-2019 04:20,1,2.7,-73.99024963,40.76649857,-73.96949005,40.79947281,2,587,AR,U
1467,4,01-01-2019 04:11,01-01-2019 04:26,1,1.8,-73.98419189,40.7256012,-74.0008316,40.74214172,2,915,AT,Q
1468,3,01-01-2019 04:11,01-01-2019 04:29,1,9.6,-73.95343018,40.74486923,-74.0096817,40.6546669,2,1084,AN,M
1469,4,01-01-2019 04:11,01-01-2019 04:28,2,5,-73.9919281,40.74917221,-73.94229889,40.79393387,3,1029,D,J
1470,2,01-01-2019 04:11,01-01-2019 04:16,1,1.38,-73.98561859,40.72768021,-73.97274017,40.74491119,2,294,AT,Y
1471,2,01-01-2019 04:12,01-01-2019 04:24,2,2.8,-73.99000549,40.74674988,-73.98073578,40.78203583,1,744,D,I
1472,4,01-01-2019 04:12,01-01-2019 04:19,2,0.77,-73.9344101,40.69846344,-73.9224472,40.6918869,3,425,E,E
1473,4,01-01-2019 04:12,01-01-2019 04:27,4,3,-73.94389343,40.71118546,-73.94164276,40.67207336,3,915,Z,AW
1474,1,01-01-2019 04:13,01-01-2019 04:24,3,2.3,-73.97293854,40.79072952,-73.95809937,40.77132416,3,656,U,O
1475,1,01-01-2019 04:13,01-01-2019 04:36,4,12.81,-73.94795227,40.75192261,-73.81533051,40.82592392,1,1396,AN,AI
1476,1,01-01-2019 04:14,01-01-2019 04:24,1,1.86,-73.96018219,40.67488861,-73.95143127,40.65534973,2,629,AW,AF
1477,3,01-01-2019 04:14,01-01-2019 04:33,2,4.2,-73.9960022,40.76812363,-73.99588776,40.72838211,1,1199,P,H
1478,3,01-01-2019 04:14,01-01-2019 04:40,3,9.7,-73.9444809,40.75209427,-73.98382568,40.6654892,3,1596,AN,M
1479,4,01-01-2019 04:14,01-01-2019 04:17,2,0.53,-73.95361328,40.77870178,-73.94535828,40.77531052,1,197,AM,AM
1480,4,01-01-2019 04:14,01-01-2019 04:25,3,1.8,-73.97024536,40.78920746,-73.94860077,40.78235245,3,619,U,C
1481,2,01-01-2019 04:15,01-01-2019 04:16,4,0.28,-73.99192047,40.74991608,-73.99239349,40.7469635,1,77,D,D
1482,2,01-01-2019 04:15,01-01-2019 04:26,4,1.88,-73.98834991,40.72029114,-73.98098755,40.73880005,2,680,AC,Y
1483,2,01-01-2019 04:15,01-01-2019 04:32,2,3.1,-73.98795319,40.72001266,-73.99771881,40.75078201,2,1055,AC,D
1484,4,01-01-2019 04:16,01-01-2019 04:22,3,1.1,-73.98868561,40.73682022,-74.00238037,40.7445755,1,399,R,Q
1485,1,01-01-2019 04:16,01-01-2019 04:35,2,4.1,-74.00437164,40.72134018,-73.98032379,40.67306519,2,1169,X,V
1486,4,01-01-2019 04:16,01-01-2019 04:35,3,3.94,-74.00624084,40.73373413,-73.95124817,40.71092987,1,1154,AB,Z
1487,3,01-01-2019 04:16,01-01-2019 04:38,3,5.4,-73.92037201,40.76804352,-73.95320892,40.82236862,1,1326,W,AL
1488,2,01-01-2019 04:16,01-01-2019 04:16,3,0,-74.0141983,40.70998764,-74.0141983,40.70998764,2,18,AU,AU
1489,4,01-01-2019 04:17,01-01-2019 04:23,1,1.8,-73.97994995,40.74317551,-73.98246765,40.72328568,1,421,Y,AC
1490,4,01-01-2019 04:17,01-01-2019 04:30,3,3.08,-74.00708008,40.70855331,-73.98738098,40.724823,1,785,AU,AC
1491,2,01-01-2019 04:17,01-01-2019 04:31,2,3,-73.99025726,40.73284149,-73.99985504,40.76285172,2,882,H,P
1492,1,01-01-2019 04:17,01-01-2019 04:21,3,0.97,-73.97955322,40.74360275,-73.97195435,40.7543335,2,212,Y,N
1493,3,01-01-2019 04:18,01-01-2019 04:40,2,7.72,-74.00257874,40.73952103,-73.94500732,40.82403183,1,1368,Q,AL
1494,1,01-01-2019 04:18,01-01-2019 04:27,2,2.65,-73.94917297,40.69462585,-73.93621063,40.67090988,3,574,AW,AW
1495,4,01-01-2019 04:18,01-01-2019 04:32,4,3.09,-73.91989136,40.70822906,-73.95967865,40.68748093,1,828,E,AW
1496,4,01-01-2019 04:18,01-01-2019 04:21,3,0.47,-73.93817902,40.84749985,-73.94185638,40.84328842,3,154,S,S
1497,3,01-01-2019 04:18,01-01-2019 04:26,2,1.32,-73.99016571,40.73223877,-73.99889374,40.74461746,1,442,H,AP
1498,3,01-01-2019 04:18,01-01-2019 04:24,4,1.43,-73.98709106,40.75093079,-73.98773193,40.76513672,2,319,AO,AR
1499,2,01-01-2019 04:19,01-01-2019 04:23,3,1.21,-73.97619629,40.74835968,-73.96183777,40.75994873,3,270,AD,AK
